distance_km,hour_of_day,is_rush_hour,is_raining,final_price
364.85,14,0,0,6812.71
178.71,16,0,0,3319.39
307.12,7,0,1,6786.53
293.52,1,0,0,5468.87
274.71,12,0,1,6102.95
320.96,11,0,0,6008.35
131.21,4,0,0,2554.74
44.16,12,0,0,907.16
61.4,5,0,0,1069.49
113.84,14,0,0,2349.06
251.1,22,0,0,4601.17
420.54,21,0,0,7755.48
351.24,20,1,0,8222.45
394.94,21,0,0,7257.83
176.79,10,1,1,5208.17
203.52,3,0,0,3828.18
198.05,0,0,0,4016.34
97.55,14,0,0,1842.84
32.49,11,0,0,816.81
296.28,8,1,0,7180.19
494.63,10,1,0,11701.48
85.08,4,0,0,1762.03
25.25,23,0,0,588.05
390.21,6,0,0,7261.25
127.79,7,0,0,2646.28
415.16,0,0,0,7638.01
352.56,0,0,0,6467.98
472.95,2,0,0,8768.17
205.65,7,0,0,3991.29
331.66,10,1,0,7867.54
233.5,0,0,0,4307.66
316.03,13,0,1,7073.86
225.9,0,0,0,4203.0
95.94,5,0,1,2156.85
254.93,20,1,1,7446.59
265.23,5,0,0,4991.38
405.68,2,0,0,7418.81
368.29,9,1,0,8819.1
332.57,11,0,0,6078.57
58.47,9,1,1,1766.22
360.87,21,0,0,6595.9
251.15,1,0,1,5612.28
447.26,23,0,0,8053.2
460.1,21,0,0,8389.32
29.47,12,0,0,689.21
410.68,15,0,0,7661.7
20.77,12,0,0,492.66
184.85,3,0,0,3352.72
272.07,3,0,1,6035.65
75.75,10,1,0,1910.99
373.66,22,0,1,8306.37
6.16,13,0,1,279.28
85.96,2,0,0,1426.27
291.24,18,1,0,7379.1
357.77,21,0,0,6604.01
458.49,0,0,0,8411.71
353.34,4,0,0,6355.93
336.55,16,0,0,6061.37
198.38,0,0,1,4455.85
2.64,18,1,0,290.38
61.84,18,1,0,1712.25
268.21,3,0,1,5997.04
338.21,18,1,0,7990.63
209.89,5,0,0,3677.56
365.88,14,0,0,6725.78
261.89,3,0,0,4810.58
38.94,23,0,0,724.66
97.62,0,0,1,2371.49
420.32,23,0,0,7558.19
363.01,16,0,0,6745.81
447.59,10,1,0,10527.63
60.54,16,0,0,1253.19
495.13,22,0,1,10968.22
106.28,0,0,0,2029.33
7.87,8,1,0,548.07
498.72,13,0,1,11144.07
141.97,14,0,0,2729.26
334.67,23,0,0,6228.26
89.99,0,0,0,1875.85
290.95,1,0,0,5441.61
452.21,17,1,0,10820.42
161.45,17,1,0,3920.53
335.79,5,0,0,6025.42
95.58,19,1,0,2292.47
313.15,7,0,1,7182.24
169.55,0,0,0,3234.19
107.18,14,0,0,2054.7
157.96,9,1,1,4795.98
91.06,3,0,0,1714.19
451.15,9,1,0,10810.32
199.8,10,1,0,4878.02
124.15,4,0,1,2907.62
225.31,8,1,1,6526.98
161.63,4,0,0,2962.82
372.72,10,1,1,10617.71
485.67,2,0,0,8813.63
220.14,3,0,1,4934.74
430.79,9,1,0,10119.98
283.8,6,0,0,5133.65
80.3,0,0,0,1609.01
345.93,5,0,0,6363.97
257.69,7,0,0,4807.45
326.0,16,0,0,6013.53
445.06,23,0,0,8413.05
221.34,6,0,0,4146.73
450.79,0,0,0,8226.25
375.83,8,1,0,8999.61
245.33,10,1,0,6037.61
302.4,18,1,1,8720.56
164.14,1,0,0,3172.98
491.83,22,0,0,9042.57
334.34,10,1,1,9593.25
23.84,2,0,0,590.13
164.66,16,0,0,3273.73
312.41,9,1,0,7529.72
30.05,2,0,0,592.37
13.89,21,0,0,368.15
226.11,2,0,0,4008.59
167.68,20,1,0,4132.45
220.27,6,0,0,4246.11
132.82,1,0,0,2406.64
84.03,0,0,0,1677.5
345.19,6,0,0,6462.02
258.26,19,1,0,6347.31
101.68,10,1,1,3217.06
161.16,22,0,0,2863.97
296.72,5,0,1,6639.65
37.97,22,0,1,849.6
75.43,3,0,0,1407.94
38.48,18,1,0,1177.46
406.53,20,1,0,9723.7
376.7,18,1,1,10884.36
377.15,13,0,0,6845.79
358.73,2,0,0,6754.5
335.35,3,0,0,6255.2
239.54,7,0,0,4550.69
321.85,17,1,0,7618.38
21.1,3,0,1,752.99
311.49,10,1,0,7452.23
389.38,15,0,1,8529.55
251.18,2,0,0,4733.76
180.04,6,0,0,3449.07
140.16,1,0,0,2588.17
322.12,0,0,0,6153.71
347.01,0,0,0,6577.71
435.74,5,0,0,8053.86
172.48,18,1,0,4274.13
385.35,6,0,0,7119.22
281.56,23,0,0,5062.99
441.65,4,0,0,8111.03
264.85,20,1,0,6402.45
259.78,17,1,0,6216.24
289.78,23,0,0,5335.16
375.16,12,0,0,6664.73
482.42,0,0,0,8723.76
38.63,9,1,0,1191.23
28.61,8,1,0,1037.6
468.9,16,0,0,8495.86
265.88,0,0,0,4954.09
308.22,0,0,0,5807.83
242.25,6,0,0,4458.42
48.64,3,0,0,1093.17
384.51,22,0,0,7067.77
374.12,20,1,0,9068.4
157.23,11,0,0,2851.86
154.51,15,0,0,2820.67
419.25,13,0,0,7724.36
38.03,22,0,0,844.23
440.79,9,1,0,10503.86
129.82,13,0,0,2544.3
297.31,6,0,0,5408.45
468.13,3,0,0,8439.31
339.71,1,0,1,7467.62
208.39,23,0,1,4642.31
345.39,17,1,0,8248.71
173.3,15,0,1,4050.22
140.07,8,1,0,3549.79
498.35,4,0,0,9173.59
375.89,8,1,0,9013.11
323.07,7,0,0,5921.85
178.93,23,0,0,3285.42
26.48,19,1,0,694.97
17.47,15,0,0,394.94
277.98,19,1,0,6695.49
381.49,17,1,0,9006.42
269.61,3,0,0,5020.02
420.71,15,0,0,7703.35
18.65,3,0,0,445.91
184.64,5,0,0,3589.72
120.06,2,0,0,2065.04
224.74,17,1,0,5415.59
38.04,14,0,0,599.54
477.16,7,0,0,8762.69
113.18,17,1,0,2919.66
461.31,23,0,0,8318.46
214.09,22,0,0,3881.4
492.79,2,0,0,8850.41
277.92,5,0,0,5158.94
465.55,21,0,1,10201.9
4.66,20,1,0,276.27
374.62,23,0,0,6856.42
451.72,14,0,0,8183.59
71.58,11,0,0,1551.64
49.87,4,0,0,1074.91
213.44,6,0,0,3873.4
466.97,21,0,0,8485.44
272.11,14,0,0,4960.75
264.67,6,0,0,5054.71
72.28,12,0,0,1522.18
2.39,2,0,0,180.43
405.45,22,0,0,7618.82
45.61,12,0,0,1116.22
317.66,2,0,0,5844.76
457.48,1,0,0,8343.57
105.91,22,0,0,2020.12
333.31,3,0,0,6054.23
41.19,16,0,0,1064.85
302.67,5,0,0,5497.42
83.64,10,1,0,2238.96
368.5,5,0,1,8208.76
152.01,21,0,0,2855.75
232.77,1,0,0,4520.84
300.52,16,0,0,5403.39
87.29,2,0,0,1713.33
371.34,11,0,0,6785.14
152.71,13,0,0,2994.93
331.86,1,0,0,6158.86
80.82,21,0,0,1432.12
344.68,21,0,1,7749.09
65.84,4,0,0,1383.62
213.83,9,1,0,5095.02
125.11,9,1,0,3087.57
374.69,20,1,0,8832.78
132.49,8,1,1,3937.33
441.1,20,1,0,10531.64
446.13,12,0,1,9782.87
99.83,9,1,0,2485.92
307.7,5,0,0,5527.24
45.68,10,1,0,1297.72
196.99,3,0,0,3503.29
357.23,13,0,0,6583.32
330.39,16,0,0,5917.15
313.1,19,1,0,7526.61
142.71,1,0,1,3261.82
190.26,9,1,0,4687.33
53.27,2,0,0,1195.04
360.07,6,0,0,6736.08
252.94,6,0,1,5482.43
354.97,0,0,0,6533.55
125.97,7,0,0,2618.62
163.57,22,0,0,3106.17
168.44,0,0,0,3098.77
14.82,7,0,0,408.78
171.84,13,0,0,3204.79
402.05,13,0,1,8746.54
448.85,1,0,0,8316.29
260.07,7,0,0,4889.74
228.84,18,1,0,5416.4
17.35,9,1,0,591.68
439.84,6,0,0,8010.54
8.48,12,0,1,202.99
472.49,21,0,1,10244.21
245.63,20,1,1,7004.69
172.28,14,0,1,3895.48
462.26,10,1,0,10966.11
14.15,13,0,0,308.72
291.55,10,1,0,6978.07
275.37,1,0,0,5181.38
111.22,1,0,0,2187.66
215.59,11,0,0,4130.73
326.83,14,0,0,6010.06
364.11,16,0,0,6864.26
2.36,13,0,1,265.72
468.55,15,0,1,10251.85
83.93,7,0,0,1670.1
118.32,23,0,0,2155.01
133.21,16,0,1,3026.71
20.83,4,0,1,673.02
63.28,11,0,1,1608.01
493.2,5,0,1,10792.15
158.98,17,1,1,4971.49
59.42,4,0,0,1202.34
55.28,5,0,0,977.23
360.29,8,1,0,8747.14
427.58,14,0,0,7907.07
129.96,9,1,1,3906.51
12.41,16,0,0,326.94
113.1,18,1,0,2880.85
30.14,11,0,0,854.51
53.49,8,1,0,1466.85
216.89,14,0,0,3907.04
116.5,13,0,1,2351.05
258.94,0,0,0,4849.39
128.24,16,0,1,2851.39
470.39,0,0,1,10330.4
453.16,22,0,0,8225.97
284.27,20,1,0,6758.81
178.5,21,0,0,3286.53
191.81,12,0,0,3535.11
207.1,7,0,0,3955.47
364.33,12,0,1,8106.99
226.92,15,0,0,4113.69
428.65,1,0,0,7758.55
472.16,12,0,0,8686.78
169.3,17,1,0,4261.9
281.23,2,0,0,5315.78
49.34,12,0,0,937.8
101.83,18,1,0,2676.84
207.91,12,0,0,3714.68
104.69,18,1,0,2624.43
438.53,3,0,0,8092.19
80.83,18,1,0,1878.46
228.92,17,1,0,5760.99
303.64,5,0,0,5748.16
346.55,18,1,0,8368.93
192.77,3,0,0,3523.33
434.81,3,0,0,7969.79
285.02,23,0,0,5359.45
220.87,6,0,1,4838.63
35.49,6,0,0,770.7
233.42,22,0,0,4442.51
410.73,15,0,0,7393.62
308.04,15,0,0,5727.99
416.42,4,0,0,7470.03
248.02,14,0,0,4519.94
60.99,22,0,0,1197.43
8.79,3,0,0,359.62
153.0,23,0,0,2833.98
349.6,12,0,0,6455.34
395.55,18,1,0,9382.13
149.28,6,0,0,2784.07
248.84,11,0,0,4754.11
211.72,8,1,0,5034.16
206.44,16,0,0,3941.84
117.21,1,0,0,2259.7
69.91,15,0,0,1350.88
99.95,6,0,0,1827.36
29.56,17,1,0,771.98
100.67,6,0,0,1888.18
6.58,0,0,0,253.47
314.37,2,0,0,5869.1
159.55,20,1,0,3898.56
486.63,10,1,0,11558.72
98.47,21,0,0,1914.08
174.22,14,0,1,3990.89
180.2,2,0,1,4136.91
6.21,23,0,0,150.0
419.93,12,0,1,9222.18
17.93,3,0,0,595.54
470.21,22,0,0,8482.16
446.25,21,0,1,9826.5
268.69,7,0,0,4969.33
272.71,21,0,0,5002.12
327.58,3,0,1,7414.84
194.75,17,1,0,4755.85
324.32,6,0,0,6138.82
24.29,10,1,0,764.06
28.92,3,0,1,850.61
229.7,12,0,1,5083.81
275.71,8,1,0,6590.05
444.13,8,1,1,12746.19
54.12,22,0,0,1166.95
411.68,20,1,1,11853.74
106.6,18,1,0,2727.19
198.25,2,0,0,3584.92
159.67,11,0,0,2943.39
201.28,10,1,0,4989.88
76.95,19,1,0,1799.71
252.78,10,1,0,6139.26
401.22,16,0,0,7360.74
221.88,20,1,1,6549.46
246.33,13,0,0,4625.52
424.69,15,0,0,7727.95
353.62,23,0,0,6444.17
246.25,9,1,1,7096.32
130.33,3,0,0,2553.99
442.69,9,1,1,12434.61
289.36,19,1,1,8374.86
112.13,11,0,0,2080.06
136.02,8,1,0,3396.99
401.96,14,0,1,8896.79
23.98,8,1,1,741.25
496.06,6,0,0,9056.43
66.92,23,0,0,1370.03
398.44,11,0,0,7330.75
198.6,19,1,0,4829.98
247.12,23,0,0,4476.14
440.56,13,0,0,7973.29
207.63,21,0,0,3749.53
269.67,15,0,0,5059.5
26.55,18,1,1,968.0
3.17,22,0,1,243.28
123.91,2,0,1,2685.91
340.93,10,1,1,9803.96
62.39,22,0,0,1336.38
58.65,20,1,1,1696.81
206.66,19,1,1,5983.43
324.62,18,1,1,9192.37
356.61,7,0,0,6526.99
90.87,19,1,0,2231.22
41.63,7,0,0,937.52
470.32,2,0,0,8632.64
131.81,9,1,1,4064.43
426.97,12,0,0,7829.99
432.02,8,1,1,12398.94
386.72,5,0,0,7055.12
86.08,14,0,0,1589.12
411.26,15,0,0,7636.1
385.09,4,0,0,7205.89
299.17,20,1,0,7266.1
169.93,12,0,0,3221.8
132.73,18,1,0,3203.46
62.7,1,0,0,1392.78
255.86,5,0,0,4813.41
293.46,0,0,1,6721.22
180.95,14,0,0,3291.67
238.73,14,0,0,4533.38
183.03,13,0,0,3499.45
321.22,6,0,0,5897.78
450.83,4,0,0,8401.27
83.63,19,1,0,2192.23
191.94,15,0,1,4232.25
72.15,16,0,0,1436.91
313.22,10,1,0,7429.51
364.98,14,0,0,6672.74
466.09,19,1,0,11171.95
140.88,15,0,0,2784.74
475.21,2,0,0,8725.81
33.5,5,0,0,678.08
302.3,20,1,0,7307.0
30.45,22,0,0,770.48
447.1,12,0,1,9640.14
265.84,0,0,0,4946.86
335.34,20,1,0,8022.83
416.12,13,0,1,9263.65
76.85,1,0,0,1571.95
21.22,1,0,0,580.37
439.68,14,0,1,9628.96
158.84,17,1,0,3911.95
66.23,8,1,0,1839.19
235.29,2,0,1,5255.86
299.96,3,0,1,6676.53
17.42,14,0,0,310.02
138.9,4,0,0,2643.31
18.33,19,1,0,422.82
211.33,19,1,0,5088.44
447.76,4,0,0,8216.03
491.36,9,1,0,11769.55
319.25,15,0,1,6975.88
82.5,11,0,0,1672.29
453.11,13,0,1,10114.09
259.09,21,0,0,4749.57
78.57,10,1,0,1878.77
461.02,18,1,0,11011.85
379.22,5,0,0,6856.75
366.39,9,1,0,8686.61
355.17,19,1,1,10299.56
101.77,2,0,0,2169.54
107.08,21,0,0,1977.39
344.77,14,0,0,6282.12
111.42,10,1,0,2758.29
220.46,21,0,0,4063.47
391.44,1,0,1,8828.37
392.41,23,0,0,7160.29
227.72,5,0,0,4210.26
396.51,16,0,1,8906.25
419.63,17,1,0,10072.1
328.08,3,0,0,6154.0
115.76,22,0,0,2143.0
138.46,8,1,0,3381.9
158.79,9,1,0,3806.74
60.17,20,1,0,1683.07
138.03,1,0,0,2757.13
106.34,10,1,0,2623.39
228.75,10,1,0,5511.41
454.4,10,1,0,10795.96
54.03,0,0,1,1192.35
360.69,13,0,1,7903.6
344.27,0,0,0,6424.13
49.69,20,1,0,1270.1
461.44,22,0,0,8465.24
285.1,8,1,0,6735.52
183.14,23,0,1,4121.32
378.76,0,0,0,6911.28
130.17,20,1,0,3118.76
347.37,21,0,0,6481.66
21.78,21,0,0,626.63
420.03,3,0,0,7613.5
225.19,0,0,0,4181.79
319.07,18,1,0,7665.74
112.18,9,1,0,2638.45
339.18,14,0,0,6115.58
386.58,19,1,0,9369.5
237.66,3,0,0,4321.37
309.63,19,1,1,9054.17
229.25,13,0,0,4141.96
447.26,4,0,1,9906.64
249.94,14,0,0,4617.77
421.22,14,0,0,7714.9
401.07,15,0,0,7554.91
206.43,15,0,0,3740.35
116.58,3,0,1,2757.65
204.23,8,1,0,5029.31
413.46,0,0,0,7927.67
115.36,4,0,1,2564.08
263.17,8,1,0,6290.56
403.44,19,1,0,9717.0
178.03,4,0,0,3334.55
321.82,3,0,0,5896.46
124.32,15,0,0,2483.59
56.42,1,0,0,1138.92
397.6,15,0,1,8679.05
51.29,17,1,1,1746.74
137.15,1,0,0,2656.19
427.84,15,0,0,7819.92
174.54,0,0,0,3255.72
486.58,15,0,0,8816.89
489.91,2,0,0,9040.85
135.6,14,0,1,3072.98
22.41,10,1,0,642.34
353.12,9,1,0,8329.49
226.59,16,0,0,4267.86
52.17,3,0,0,1038.29
354.35,16,0,0,6326.97
17.53,3,0,0,345.13
435.36,18,1,0,10359.02
71.05,0,0,0,1408.33
65.4,13,0,0,1302.87
89.48,23,0,0,1722.45
480.21,10,1,1,13570.79
347.2,6,0,0,6312.12
401.08,16,0,0,7487.87
200.02,3,0,0,3854.02
169.48,9,1,0,4218.71
118.77,16,0,1,2794.45
241.36,3,0,0,4585.0
276.81,18,1,1,7894.77
316.62,17,1,0,7607.29
130.05,16,0,0,2378.78
474.43,5,0,0,8579.44
86.54,6,0,0,1744.52
482.9,5,0,0,8936.79
9.4,11,0,1,363.62
241.6,8,1,0,6013.35
168.02,17,1,0,4147.78
225.66,1,0,0,4134.26
286.19,16,0,0,5192.76
218.92,20,1,0,5419.62
208.59,0,0,0,3917.53
366.9,22,0,0,6821.74
343.57,8,1,0,7968.66
416.97,5,0,0,7679.91
126.48,1,0,0,2375.45
305.55,5,0,0,5510.44
293.43,8,1,1,8467.16
186.13,2,0,1,4309.58
244.06,15,0,0,4769.64
158.26,23,0,0,3022.96
72.64,14,0,0,1386.58
108.47,11,0,0,2025.56
54.55,22,0,1,1454.5
342.17,7,0,0,6209.35
331.04,5,0,1,7392.76
475.4,2,0,0,8736.6
365.38,22,0,0,6745.15
27.92,3,0,0,495.73
442.35,9,1,0,10510.39
431.61,13,0,0,7773.2
222.77,20,1,0,5349.08
293.76,23,0,0,5529.39
488.09,14,0,0,9058.67
267.09,6,0,1,5970.49
452.85,6,0,0,8244.27
43.35,7,0,0,1089.17
97.14,9,1,1,2903.44
221.5,18,1,1,6340.04
293.21,18,1,0,7125.74
408.48,1,0,0,7548.44
494.15,14,0,0,8990.52
195.65,0,0,0,3681.69
25.61,9,1,0,838.56
400.98,5,0,0,7388.07
302.98,21,0,0,5649.56
100.87,12,0,0,1915.17
248.42,9,1,0,6060.76
371.67,11,0,0,6841.82
385.67,23,0,0,7044.79
250.81,5,0,0,4639.99
154.0,5,0,0,2912.15
486.92,0,0,0,8770.09
332.35,11,0,1,7295.19
205.3,22,0,0,3851.93
141.67,22,0,0,2564.97
366.09,9,1,0,8699.5
122.61,13,0,0,2595.4
87.51,14,0,0,1612.28
265.86,22,0,0,4897.05
146.41,23,0,1,3259.16
315.19,3,0,0,5811.82
60.73,0,0,0,1161.71
328.16,7,0,1,7243.95
143.08,2,0,1,3198.71
2.12,13,0,0,293.69
65.21,16,0,0,1332.02
466.94,1,0,0,8454.63
433.94,14,0,0,8045.05
118.34,5,0,0,2184.24
389.63,4,0,1,8439.58
305.07,13,0,0,5640.93
485.51,18,1,0,11746.67
188.06,8,1,0,4412.74
341.37,7,0,1,7420.44
33.64,2,0,0,830.79
199.33,17,1,0,4795.12
481.98,7,0,0,8886.86
270.41,15,0,0,4933.68
145.36,14,0,0,2780.75
61.89,20,1,0,1817.79
352.36,14,0,0,6372.97
323.14,15,0,0,6068.87
188.22,0,0,0,3605.96
475.57,9,1,0,11174.39
13.06,18,1,1,656.53
153.25,4,0,0,2915.86
460.69,17,1,0,10984.32
161.83,2,0,0,3096.52
127.62,3,0,0,2412.16
268.04,3,0,0,4981.76
412.25,10,1,0,9865.87
53.37,8,1,0,1518.4
471.62,0,0,0,8486.52
397.95,15,0,0,7442.12
92.26,8,1,1,2709.21
356.58,10,1,0,8615.13
193.71,5,0,0,3644.71
202.34,16,0,0,3664.05
392.08,11,0,0,7260.23
481.47,21,0,0,8721.86
65.07,7,0,1,1692.49
211.47,15,0,0,3885.45
241.51,4,0,0,4347.66
189.4,20,1,0,4780.42
182.87,0,0,1,4148.09
28.03,16,0,0,741.26
343.4,23,0,0,6246.02
219.23,20,1,0,5135.91
99.01,7,0,0,2099.65
408.38,9,1,0,9750.56
401.68,17,1,0,9643.34
244.22,14,0,0,4611.67
150.63,19,1,0,3686.17
319.77,12,0,0,5928.49
145.5,9,1,0,3759.09
119.53,8,1,0,2988.8
365.8,12,0,0,6828.54
22.08,2,0,0,348.35
49.19,21,0,0,1147.88
5.38,22,0,0,150.0
78.17,2,0,0,1657.92
36.36,0,0,0,843.49
497.91,1,0,0,9102.78
145.83,10,1,0,3597.4
76.34,13,0,0,1498.77
122.02,9,1,0,2968.11
468.19,6,0,0,8556.83
261.04,22,0,0,5069.52
183.68,0,0,0,3586.46
436.95,6,0,0,7927.98
198.71,14,0,0,3753.46
168.83,10,1,1,4984.46
105.23,5,0,1,2438.67
190.14,21,0,0,3472.29
159.71,6,0,1,3674.3
339.3,6,0,0,6341.96
146.21,0,0,1,3254.79
289.45,9,1,1,8557.18
34.81,20,1,1,1363.79
97.26,14,0,0,1955.53
204.89,7,0,0,3714.81
468.6,23,0,0,8624.95
189.87,18,1,0,4666.19
332.71,2,0,0,6190.08
129.03,22,0,1,3126.17
65.26,14,0,0,1307.13
31.15,3,0,0,915.5
154.1,5,0,0,2964.38
80.52,9,1,0,2050.01
88.66,17,1,1,2963.43
380.86,15,0,1,8489.52
9.89,17,1,0,380.89
279.79,5,0,0,5194.63
190.97,18,1,0,4727.26
254.26,16,0,0,4711.63
282.29,17,1,0,6813.96
158.06,12,0,0,2913.31
148.96,6,0,0,2662.84
367.23,19,1,0,8798.92
435.9,11,0,0,8010.13
97.91,1,0,0,1965.01
50.61,11,0,0,1003.44
449.1,11,0,0,8099.79
176.25,23,0,1,3890.42
276.56,3,0,0,5233.57
181.05,3,0,0,3342.28
64.65,17,1,0,1663.59
295.49,15,0,1,6531.28
263.52,13,0,0,4831.43
103.09,16,0,0,1936.31
227.03,16,0,0,4149.44
398.88,2,0,0,7469.9
296.03,5,0,0,5546.59
50.26,22,0,0,1179.55
274.91,12,0,1,6263.09
351.96,8,1,0,8195.96
396.77,20,1,0,9513.68
315.3,8,1,1,9029.02
78.02,7,0,0,1666.11
355.67,16,0,0,6477.85
339.32,15,0,0,6152.28
14.16,15,0,1,342.55
207.05,18,1,0,5009.71
167.81,23,0,0,3262.06
335.37,15,0,0,6212.23
109.64,13,0,1,2427.86
296.25,19,1,1,8768.08
456.78,13,0,0,8436.93
399.31,13,0,0,7415.24
460.89,13,0,0,8574.45
489.3,11,0,0,8793.31
7.31,5,0,1,246.83
312.13,19,1,0,7581.03
207.59,12,0,0,3805.62
430.21,15,0,0,7866.23
127.4,8,1,0,3168.47
490.55,1,0,0,8852.21
307.63,21,0,0,5651.2
397.18,2,0,0,7390.72
44.63,9,1,0,1312.25
93.36,19,1,0,2490.97
379.69,1,0,0,7085.32
12.95,23,0,1,500.29
408.81,9,1,0,9793.71
8.95,7,0,1,398.58
329.25,16,0,0,6013.71
183.82,21,0,1,4047.45
306.52,0,0,0,5598.48
348.62,5,0,0,6392.62
172.55,6,0,0,3190.37
55.77,14,0,0,1195.16
36.68,17,1,1,1284.27
295.29,8,1,0,7135.72
261.29,7,0,0,4888.3
371.62,9,1,0,9010.38
255.85,3,0,0,4754.41
212.38,19,1,0,5265.48
200.25,7,0,0,3806.11
15.17,0,0,0,536.03
169.11,7,0,0,3355.4
488.06,22,0,0,8992.71
437.03,11,0,0,8026.93
166.03,22,0,0,3148.28
294.72,14,0,1,6498.98
423.95,12,0,0,7730.79
221.75,15,0,0,4231.79
10.94,22,0,0,250.61
39.11,17,1,0,1271.56
256.18,0,0,0,4745.99
484.78,16,0,0,9162.26
347.22,15,0,0,6330.62
37.32,22,0,0,846.71
96.3,4,0,0,1848.25
386.12,19,1,0,9150.87
421.04,20,1,0,10153.65
309.61,9,1,0,7329.36
322.92,5,0,0,5895.0
16.11,11,0,0,498.65
414.61,9,1,0,9971.32
394.56,21,0,1,8563.33
131.0,16,0,0,2566.16
354.92,1,0,1,7859.18
109.0,18,1,0,2653.77
22.08,19,1,0,632.89
102.17,5,0,0,1785.64
90.96,12,0,0,1958.97
170.2,8,1,0,4279.19
210.39,11,0,0,3808.07
255.25,17,1,0,6247.8
239.42,7,0,0,4402.22
136.8,17,1,0,3487.51
16.53,22,0,0,397.88
303.34,21,0,1,6695.82
199.08,1,0,0,3704.62
150.74,7,0,0,2797.56
433.74,9,1,1,12553.25
373.88,8,1,0,9033.6
429.17,23,0,0,7886.01
248.5,17,1,1,7314.38
67.2,7,0,0,1196.96
348.72,18,1,0,8232.16
104.62,2,0,0,2080.7
221.73,8,1,0,5457.09
34.37,12,0,0,796.61
413.0,8,1,0,9671.01
64.72,19,1,0,1603.18
451.74,11,0,0,8323.03
432.39,22,0,0,8175.61
233.36,12,0,0,4472.31
372.7,7,0,0,7016.25
310.48,14,0,1,6920.42
401.93,12,0,0,7418.02
217.04,20,1,1,6225.1
393.33,12,0,0,7325.17
232.3,16,0,0,4324.14
470.6,14,0,0,8690.09
244.21,21,0,0,4548.91
232.38,18,1,0,5660.71
392.97,2,0,1,8659.29
411.15,13,0,0,7573.08
278.14,9,1,1,8144.05
91.54,16,0,0,1671.08
234.94,7,0,1,5105.49
484.1,17,1,0,11565.53
376.99,11,0,1,8466.98
405.96,16,0,0,7626.54
18.35,22,0,1,453.86
234.99,10,1,0,5653.57
324.02,8,1,0,7629.08
415.36,21,0,0,7571.35
26.54,23,0,0,739.97
426.51,23,0,0,7825.97
275.1,22,0,1,6084.85
100.26,14,0,0,2009.23
159.99,8,1,0,3859.33
142.4,11,0,0,2872.51
266.37,10,1,0,6428.73
27.74,16,0,0,609.13
80.95,5,0,1,1987.23
406.72,7,0,0,7564.91
68.04,9,1,0,1946.66
118.23,14,0,0,2257.17
227.78,3,0,0,4358.62
259.53,17,1,0,6278.03
382.28,10,1,0,9079.17
224.77,8,1,0,5376.97
395.35,8,1,0,9336.55
309.94,7,0,1,6800.46
58.32,2,0,0,1311.4
79.85,20,1,1,2546.94
219.64,17,1,0,5210.52
199.65,13,0,0,3569.08
372.29,2,0,0,6739.9
291.21,16,0,0,5314.05
195.29,3,0,0,3634.9
87.04,20,1,0,2348.99
114.96,17,1,0,2830.41
288.6,14,0,0,5512.84
212.87,18,1,0,5008.2
258.43,21,0,0,4766.95
87.0,5,0,1,2137.7
332.13,14,0,0,6213.01
426.56,6,0,0,7794.59
130.45,11,0,1,3097.98
246.77,15,0,1,5591.54
487.81,8,1,0,11541.6
167.95,19,1,0,4156.63
298.33,4,0,1,6694.36
46.92,10,1,0,1231.82
303.8,1,0,0,5787.75
46.64,21,0,0,905.92
479.7,15,0,0,8799.0
358.4,3,0,1,7796.46
394.5,4,0,0,7261.4
352.64,6,0,1,7690.4
295.69,5,0,0,5442.92
226.06,23,0,0,4060.36
429.47,21,0,0,7960.44
478.5,9,1,1,13706.02
250.52,13,0,0,4768.1
465.9,7,0,0,8501.5
292.5,13,0,0,5528.38
270.12,13,0,0,5016.0
228.33,19,1,0,5549.29
106.23,22,0,0,2273.46
3.85,2,0,1,214.74
122.27,0,0,0,2473.61
255.84,8,1,0,6229.67
191.22,8,1,0,4612.36
225.35,21,0,0,4074.65
490.36,1,0,0,8873.22
176.44,15,0,1,4104.08
227.19,7,0,0,4412.81
68.49,5,0,1,1668.54
25.88,22,0,1,753.46
388.15,12,0,0,7214.42
286.2,0,0,0,5308.93
380.83,18,1,0,9216.42
76.63,14,0,0,1558.53
286.77,0,0,0,5325.43
128.31,9,1,0,3127.63
115.57,0,0,0,2135.82
7.74,11,0,1,150.0
66.91,10,1,0,1884.1
156.02,16,0,0,2943.62
60.21,3,0,0,1193.66
492.96,22,0,0,8828.06
155.7,6,0,0,2888.57
66.9,11,0,1,1547.9
101.14,12,0,0,1891.1
294.68,4,0,0,5487.46
33.89,5,0,0,772.31
431.49,1,0,0,7780.73
480.83,20,1,0,11316.56
124.88,6,0,1,2747.44
226.15,13,0,1,5245.84
13.02,21,0,0,533.69
321.07,13,0,0,5844.1
208.14,9,1,0,4867.7
136.49,3,0,0,2619.61
105.0,2,0,0,2044.78
327.7,22,0,0,6080.35
209.28,13,0,0,3991.11
91.47,5,0,0,1841.64
345.18,22,0,0,6251.53
283.41,14,0,0,5280.71
429.62,7,0,0,7968.52
60.5,4,0,0,1166.65
393.26,2,0,0,7258.71
337.41,2,0,1,7412.81
59.28,12,0,0,1416.58
348.02,1,0,1,7564.56
221.89,23,0,0,4259.62
472.6,0,0,0,8489.76
72.52,11,0,0,1634.71
322.13,7,0,0,5834.2
192.23,18,1,0,4712.06
478.49,8,1,0,11228.83
